Year,DayOfYear,Value
2022,318,62.53
2022,319,64.48
2022,320,65.99
2022,321,68.08
2022,322,66.71
2022,323,62.63
2022,324,60.98
2022,325,63.41
2022,326,64.1
2022,327,62.14
2022,328,58.47
2022,329,60.56
2022,330,59.94
2022,331,62.6
2022,332,60.57
2022,333,64.72
2022,334,64.61
2022,335,65.14
2022,336,63.98
2022,337,61.89
2022,338,62.11
2022,339,64.46
2022,340,65.88
2022,341,62.85
2022,342,63.49
2022,343,62.17
2022,344,61.72
2022,345,62.77
2022,346,62.61
2022,347,63.0
2022,348,66.74
2022,349,64.5
2022,350,59.22
2022,351,62.08
2022,352,62.8
2022,353,58.56
2022,354,64.79
2023,15,68.17
2023,16,59.97
2023,17,65.69
2023,18,64.59
2023,19,61.37
2023,20,61.51
2023,21,68.33
2023,22,67.38
2023,23,66.79
2023,24,63.27
2023,25,59.22
2023,26,63.21
2023,27,67.18
2023,28,65.55
2023,29,60.18
2023,30,63.81
2023,31,62.97
2023,32,62.41
2023,33,64.17
2023,34,57.48
2023,35,62.0
2023,36,62.86
2023,37,61.69
2023,38,62.89
2023,39,67.07
2023,40,61.97
2023,41,59.96
2023,42,67.15
2023,43,61.97
2023,44,65.17
2023,45,61.29
2023,46,60.07
2023,47,60.7
2023,48,59.68
2023,49,63.85
2023,50,64.97
2023,51,63.68
2023,52,60.16
2023,53,64.76
2023,54,62.28
2023,55,62.17
2023,56,64.78
2023,57,61.92
2023,58,61.56
2023,59,63.44
2023,60,63.85
2023,61,60.3
2023,62,61.86
2023,63,64.56
2023,64,69.06
2023,65,68.95
2023,66,65.03
2023,67,66.76
2023,68,61.87
2023,69,63.19
2023,70,60.21
2023,71,63.57
2023,72,66.44
2023,73,67.9
2023,74,57.31
2023,75,63.66
2023,76,60.56
2023,77,60.84
2023,78,63.74
2023,79,60.78
2023,80,59.02
2023,81,58.14
2023,82,60.21
2023,83,62.49
2023,84,60.7
2023,85,64.39
2023,86,65.89
2023,87,64.75
2023,88,64.12
2023,89,63.52
2023,90,64.75
2023,91,65.09
2023,92,60.93
2023,93,60.65
2023,94,65.67
2023,95,64.95
2023,96,68.48
2023,97,66.44
2023,98,64.32
2023,99,58.14
2023,100,67.53
2023,101,63.59
2023,102,63.05
2023,103,61.62
2023,104,60.76
2023,105,60.54
2023,106,59.38
2023,107,62.17
2023,108,64.94
2023,109,67.76
2023,110,60.02
2023,111,60.24
2023,112,63.92
2023,113,66.85
2023,114,61.29
2023,115,56.03
2023,116,58.5
2023,117,63.82
2023,118,61.87
2023,119,60.43
2023,120,63.27
2023,121,64.07
2023,122,64.97
2023,123,61.4
2023,124,60.48
2023,125,65.64
2023,126,62.63
2023,127,62.06
2023,128,65.14
2023,129,61.17
2023,130,63.98
2023,131,61.36
2023,132,64.2
2023,133,67.51
2023,134,66.68
2023,135,62.74
2023,136,61.56
2023,137,63.19
2023,138,58.8
2023,139,62.44
2023,140,67.43
2023,141,58.97
2023,142,62.63
2023,143,64.2
2023,144,66.8
2023,145,65.14
2023,146,63.4
2023,147,66.88
2023,148,64.97
2023,149,63.74
2023,150,64.04
2023,151,62.88
2023,152,66.03
2023,153,63.7
2023,154,65.38
2023,155,58.77
2023,156,61.84
2023,157,65.92
2023,158,65.03
2023,159,61.76
2023,160,62.36
2023,161,55.97
2023,162,62.53
2023,163,63.57
2023,164,63.85
2023,165,58.83
2023,166,61.64
2023,167,61.86
2023,168,63.22
2023,169,63.63
2023,170,63.66
2023,171,60.89
2023,172,61.98
2023,173,58.64
2023,174,62.66
2023,175,64.9
2023,176,62.35
2023,177,62.74
2023,178,66.69
2023,179,65.12
2023,180,59.5
2023,181,68.91
2023,182,68.33
2023,183,66.87
2023,184,67.16
2023,185,64.65
2023,186,62.53
2023,187,62.47
2023,188,61.8
2023,189,61.47
2023,190,59.49
2023,191,61.65
2023,192,64.61
2023,193,62.75
2023,194,66.73
2023,195,63.81
2023,196,66.95
2023,197,63.95
2023,198,62.41
2023,199,62.61
2023,200,63.99
2023,201,67.07
2023,202,61.28
2023,203,64.17
2023,204,69.13
2023,205,63.48
2023,206,68.19
2023,207,63.51
2023,208,57.46
2023,209,62.14
2023,210,64.04
2023,211,60.65
2023,212,58.06
2023,213,62.89
2023,214,65.09
2023,215,62.85
2023,216,59.99
2023,217,64.09
2023,218,64.23
2023,219,66.33
2023,220,64.43
2023,221,62.66
2023,222,66.68
2023,223,64.81
2023,224,60.81
2023,225,58.59
2023,226,64.48
2023,227,64.79
2023,228,63.26
2023,229,64.76
2023,230,66.38
2023,231,64.32
2023,232,62.99
2023,233,58.89
2023,234,61.98
2023,235,64.56
2023,236,61.67
2023,237,65.86
2023,238,66.54
2023,239,58.67
2023,240,59.69
2023,241,62.28
2023,242,57.98
2023,243,58.95
2023,244,61.56
2023,245,65.72
2023,246,57.97
2023,247,63.46
2023,248,62.96
2023,249,59.3
2023,250,64.87
2023,251,66.38
2023,252,64.43
2023,253,61.01
2023,254,64.56
2023,255,65.0
2023,256,60.57
2023,257,62.99
2023,258,61.32
2023,259,68.01
2023,260,63.44
2023,261,63.66
2023,262,67.7
2023,263,62.44
2023,264,65.31
2023,265,64.95
2023,266,63.95
2023,267,62.63
2023,268,63.41
2023,269,59.85
2023,270,62.08
2023,271,60.93
2023,272,55.78
2023,273,65.99
2023,274,65.42
2023,275,62.61
2023,276,60.78
2023,277,62.46
2023,278,59.49
2023,279,58.31
2023,280,61.64
2023,281,62.22
2023,282,57.86
2023,283,57.01
2023,284,63.85
2023,285,64.92
2023,286,62.42
2023,287,65.08
2023,288,66.79
2023,289,63.48
2023,290,65.8
2023,291,62.36
2023,292,60.48
2023,293,61.28
2023,294,61.54
2023,295,64.62
2023,296,64.56
2023,297,68.23
2023,298,61.84
2023,299,60.35
2023,300,57.32
2023,301,61.2
2023,302,59.5
2023,303,62.05
2023,304,63.44
2023,305,63.99
2023,306,63.98
2023,307,63.62
2023,308,64.15
2023,309,62.94
2023,310,61.72
2023,311,63.93
2023,312,67.34
2023,313,67.82
2023,314,64.75
2023,315,70.3
2023,316,68.39
2023,317,64.34
2023,318,66.13
2023,319,62.99
2023,320,57.49
2023,321,63.74
2023,322,63.7
2023,323,60.68
2023,324,62.94
2023,325,60.65
2023,326,54.65
2023,327,59.93
2023,328,66.19
2023,329,63.84
2023,330,65.2
2023,331,68.17
2023,332,63.81
2023,333,69.66
2023,334,67.53
2023,335,60.7
2023,336,64.59
2023,337,68.64
2023,338,65.53
2023,339,62.02
2023,340,65.01
2023,341,62.6
2023,342,64.45
2023,343,62.82
2023,344,60.45
2023,345,59.0
2023,346,61.14
2023,347,62.24
2023,348,61.65
2023,349,63.15
2023,350,63.57
2023,351,62.22
2023,352,60.68
2023,353,65.45
2023,354,67.97
2024,14,60.54
2024,15,60.57
2024,16,60.9
2024,17,58.81
2024,18,63.35
2024,19,57.09
2024,20,63.76
2024,21,67.78
2024,22,64.54
2024,23,63.9
2024,24,64.86
2024,25,66.62
2024,26,65.78
2024,27,62.71
2024,28,62.91
2024,29,63.71
2024,30,61.53
2024,31,58.5
2024,32,56.25
2024,33,59.86
2024,34,63.4
2024,35,65.67
2024,36,62.66
2024,37,61.87
2024,38,64.18
2024,39,62.24
2024,40,63.19
2024,41,61.91
2024,42,63.87
2024,43,67.13
2024,44,63.16
2024,45,65.77
2024,46,65.06
2024,47,66.16
2024,48,61.54
2024,49,66.14
2024,50,62.83
2024,51,61.65
2024,52,60.73
2024,53,61.17
2024,54,59.93
2024,55,63.82
2024,56,64.04
2024,57,64.32
2024,58,58.44
2024,59,62.02
2024,60,63.79
2024,61,63.41
2024,62,66.68
2024,63,66.55
2024,64,62.72
2024,65,63.46
2024,66,64.83
2024,67,63.9
2024,68,67.51
2024,69,63.76
2024,70,58.01
2024,71,65.7
2024,72,63.85
2024,73,62.47
2024,74,64.97
2024,75,64.09
2024,76,64.68
2024,77,61.04
2024,78,67.26
2024,79,66.1
2024,80,60.1
2024,81,61.11
2024,82,63.27
2024,83,66.66
2024,84,63.79
2024,85,66.71
2024,86,67.97
2024,87,62.03
2024,88,61.36
2024,89,59.74
2024,90,66.77
2024,91,64.98
2024,92,60.05
2024,93,63.98
2024,94,64.06
2024,95,59.3
2024,96,61.18
2024,97,63.76
2024,98,62.47
2024,99,63.21
2024,100,65.05
2024,101,64.43
2024,102,60.3
2024,103,58.5
2024,104,58.17
2024,105,59.71
2024,106,64.94
2024,107,65.09
2024,108,67.21
2024,109,66.66
2024,110,62.68
2024,111,66.93
2024,112,64.79
2024,113,64.14
2024,114,61.23
2024,115,61.54
2024,116,61.39
2024,117,63.04
2024,118,64.31
2024,119,62.24
2024,120,63.02
2024,121,63.52
2024,122,62.94
2024,123,65.53
2024,124,62.64
2024,125,64.18
2024,126,63.15
2024,127,62.89
2024,128,66.74
2024,129,66.85
2024,130,64.68
2024,131,64.59
2024,132,62.57
2024,133,62.83
2024,134,59.44
2024,135,58.31
2024,136,57.38
2024,137,63.87
2024,138,66.08
2024,139,61.11
2024,140,64.29
2024,141,64.9
2024,142,64.1
2024,143,64.18
2024,144,63.54
2024,145,60.37
2024,146,58.77
2024,147,65.12
2024,148,59.71
2024,149,66.16
2024,150,56.82
2024,151,58.62
2024,152,67.01
2024,153,63.33
2024,154,59.3
2024,155,62.17
2024,156,62.36
2024,157,60.57
2024,158,57.51
2024,159,57.04
2024,160,60.92
2024,161,64.78
2024,162,65.08
2024,163,58.42
2024,164,65.58
2024,165,67.68
2024,166,65.53
2024,167,65.49
2024,168,66.16
2024,169,62.28
2024,170,63.05
2024,171,61.86
2024,172,64.29
2024,173,64.51
2024,174,68.88
2024,175,65.97
2024,176,67.34
2024,177,61.48
2024,178,61.11
2024,179,64.67
2024,180,64.61
2024,181,60.51
2024,182,56.84
2024,183,63.24
2024,184,64.32
2024,185,60.59
2024,186,60.7
2024,187,61.5
2024,188,63.19
2024,189,64.79
2024,190,62.5
2024,191,65.0
2024,192,62.8
2024,193,59.63
2024,194,63.41
2024,195,59.28
2024,196,61.2
2024,197,63.76
2024,198,58.3
2024,199,62.44
2024,200,56.29
2024,201,60.76
2024,202,63.54
2024,203,68.62
2024,204,61.22
2024,205,63.32
2024,206,67.31
2024,207,57.05
2024,208,62.49
2024,209,68.23
2024,210,66.05
2024,211,60.78
2024,212,59.36
2024,213,61.15
2024,214,60.85
2024,215,62.24
2024,216,60.51
2024,217,59.61
2024,218,59.05
2024,219,61.64
2024,220,65.74
2024,221,64.57
2024,222,63.73
2024,223,65.85
2024,224,61.47
2024,225,60.56
2024,226,63.99
2024,227,64.89
2024,228,59.24
2024,229,61.95
2024,230,64.83
2024,231,63.04
2024,232,63.22
2024,233,61.23
2024,234,56.44
2024,235,58.77
2024,236,63.38
2024,237,66.4
2024,238,65.19
2024,239,65.06
2024,240,58.83
2024,241,61.61
2024,242,61.12
2024,243,64.73
2024,244,67.9
2024,245,64.92
2024,246,65.47
2024,247,61.86
2024,248,57.04
2024,249,62.88
2024,250,64.4
2024,251,67.37
2024,252,61.26
2024,253,61.26
2024,254,65.39
2024,255,64.68
2024,256,58.69
2024,257,61.29
2024,258,62.09
2024,259,64.24
2024,260,63.48
2024,261,60.21
2024,262,60.96
2024,263,65.99
2024,264,68.28
2024,265,62.93
2024,266,57.6
2024,267,57.71
2024,268,61.18
2024,269,62.94
2024,270,63.51
2024,271,64.5
2024,272,61.5
2024,273,62.19
2024,274,67.34
2024,275,60.48
2024,276,62.13
2024,277,61.54
2024,278,63.62
2024,279,60.67
2024,280,63.73
2024,281,63.87
2024,282,60.16
2024,283,62.88
2024,284,63.88
2024,285,61.47
2024,286,61.5
2024,287,63.02
2024,288,63.55
2024,289,66.66
2024,290,65.3
2024,291,62.3
2024,292,63.76
2024,293,64.81
2024,294,60.26
2024,295,60.59
2024,296,63.46
2024,297,65.96
2024,298,59.69
2024,299,56.99
2024,300,67.43
2024,301,66.8
2024,302,59.72
2024,303,62.99
2024,304,62.53
2024,305,66.52
2024,306,64.48
2024,307,63.93
2024,308,65.92
2024,309,65.97
2024,310,63.98
2024,311,64.48
2024,312,62.31
2024,313,66.51
2024,314,64.29
2024,315,61.22
2024,316,60.56
2024,317,61.34
2024,318,61.76
2024,319,62.88
2024,320,60.49
2024,321,62.75
2024,322,64.75
2024,323,64.26
2024,324,64.97
2024,325,59.55
2024,326,64.54
2024,327,60.08
2024,328,63.27
2024,329,64.09
2024,330,60.7
2024,331,62.91
2024,332,59.93
2024,333,65.05
2024,334,63.73
2024,335,63.51
2024,336,63.51
2024,337,64.39
2024,338,62.68
2024,339,64.09
2024,340,64.68
2024,341,67.79
2024,342,65.12
2024,343,63.51
2024,344,64.42
2024,345,60.13
2024,346,63.3
2024,347,63.54
2024,348,64.01
2024,349,63.71
2024,350,64.86
2024,351,63.81
2024,352,64.87
2024,353,69.38
2024,354,61.28
