Year,DayOfYear,Date,Value
2008,217,2008-08-04,64.83
2008,218,2008-08-05,66.1
2008,219,2008-08-06,65.53
2008,220,2008-08-07,61.98
2008,221,2008-08-08,66.82
2008,222,2008-08-09,62.78
2008,223,2008-08-10,62.28
2008,224,2008-08-11,63.98
2008,225,2008-08-12,63.15
2008,226,2008-08-13,65.3
2008,227,2008-08-14,59.21
2008,228,2008-08-15,58.97
2008,229,2008-08-16,65.05
2008,230,2008-08-17,65.2
2008,231,2008-08-18,64.51
2008,232,2008-08-19,68.75
2008,233,2008-08-20,61.87
2008,234,2008-08-21,61.2
2008,235,2008-08-22,64.64
2008,236,2008-08-23,65.5
2008,237,2008-08-24,62.35
2008,238,2008-08-25,64.37
2008,239,2008-08-26,60.92
2008,240,2008-08-27,64.42
2008,241,2008-08-28,63.65
2008,242,2008-08-29,60.32
2008,243,2008-08-30,60.16
2008,244,2008-08-31,58.0
2008,245,2008-09-01,61.81
2008,246,2008-09-02,63.18
2008,247,2008-09-03,64.35
2008,248,2008-09-04,64.83
2008,249,2008-09-05,61.15
2008,250,2008-09-06,60.98
2008,251,2008-09-07,58.48
2008,252,2008-09-08,58.89
2008,253,2008-09-09,61.81
2008,254,2008-09-10,63.22
2008,255,2008-09-11,63.07
2008,256,2008-09-12,64.9
2008,257,2008-09-13,64.51
2008,258,2008-09-14,63.96
2008,259,2008-09-15,66.66
2008,260,2008-09-16,65.96
2008,261,2008-09-17,61.01
2008,262,2008-09-18,60.71
2008,263,2008-09-19,67.12
2008,264,2008-09-20,64.09
2008,265,2008-09-21,66.21
2008,266,2008-09-22,61.12
2008,267,2008-09-23,59.05
2008,268,2008-09-24,60.3
2008,269,2008-09-25,58.0
2008,270,2008-09-26,58.66
2008,271,2008-09-27,61.15
2008,272,2008-09-28,61.62
2008,273,2008-09-29,64.61
2008,274,2008-09-30,61.26
2008,275,2008-10-01,62.75
2008,276,2008-10-02,64.73
2008,277,2008-10-03,61.2
2008,278,2008-10-04,61.72
2008,279,2008-10-05,60.18
2008,280,2008-10-06,65.42
2008,281,2008-10-07,62.09
2008,282,2008-10-08,62.77
2008,283,2008-10-09,64.4
2008,284,2008-10-10,63.57
2008,285,2008-10-11,66.71
2008,286,2008-10-12,61.45
2008,287,2008-10-13,60.56
2008,288,2008-10-14,66.6
2008,289,2008-10-15,64.53
2008,290,2008-10-16,62.75
2008,291,2008-10-17,60.52
2008,292,2008-10-18,59.85
2008,293,2008-10-19,58.0
2008,294,2008-10-20,58.7
2008,295,2008-10-21,60.29
2008,296,2008-10-22,65.2
2008,297,2008-10-23,61.97
2008,298,2008-10-24,66.74
2008,299,2008-10-25,64.73
2008,300,2008-10-26,62.96
2008,301,2008-10-27,62.09
2008,302,2008-10-28,60.65
2008,303,2008-10-29,61.62
2008,304,2008-10-30,61.26
2008,305,2008-10-31,61.15
2008,306,2008-11-01,63.55
2008,307,2008-11-02,62.57
2008,308,2008-11-03,61.69
2008,309,2008-11-04,67.29
2008,310,2008-11-05,64.43
2008,311,2008-11-06,61.98
2008,312,2008-11-07,62.16
2008,313,2008-11-08,65.59
2008,314,2008-11-09,64.57
2008,315,2008-11-10,60.45
2008,316,2008-11-11,61.17
2008,317,2008-11-12,62.2
2008,318,2008-11-13,59.49
2008,319,2008-11-14,60.85
2008,320,2008-11-15,63.96
2008,321,2008-11-16,61.32
2008,322,2008-11-17,60.52
2008,323,2008-11-18,62.89
2008,324,2008-11-19,64.61
2008,325,2008-11-20,61.51
2008,326,2008-11-21,59.44
2008,327,2008-11-22,60.51
2008,328,2008-11-23,60.7
2008,329,2008-11-24,63.95
2008,330,2008-11-25,64.59
2008,331,2008-11-26,64.51
2008,332,2008-11-27,60.57
2008,333,2008-11-28,63.44
2008,334,2008-11-29,63.18
2008,335,2008-11-30,64.51
2008,336,2008-12-01,61.23
2008,337,2008-12-02,61.97
2008,338,2008-12-03,63.02
2008,339,2008-12-04,62.13
2008,340,2008-12-05,61.29
2008,341,2008-12-06,63.44
2008,342,2008-12-07,59.86
2008,343,2008-12-08,61.29
2008,344,2008-12-09,61.14
2008,345,2008-12-10,60.56
2008,346,2008-12-11,67.42
2008,347,2008-12-12,63.76
2008,348,2008-12-13,64.39
2008,349,2008-12-14,66.22
2008,350,2008-12-15,62.08
2008,351,2008-12-16,58.84
2008,352,2008-12-17,63.15
2008,353,2008-12-18,64.07
2008,354,2008-12-19,58.0
2009,15,2009-01-15,64.23
2009,16,2009-01-16,61.25
2009,17,2009-01-17,65.08
2009,18,2009-01-18,61.87
2009,19,2009-01-19,61.61
2009,20,2009-01-20,62.74
2009,21,2009-01-21,62.52
2009,22,2009-01-22,60.74
2009,23,2009-01-23,59.68
2009,24,2009-01-24,64.01
2009,25,2009-01-25,63.07
2009,26,2009-01-26,65.74
2009,27,2009-01-27,66.76
2009,28,2009-01-28,60.96
2009,29,2009-01-29,58.25
2009,30,2009-01-30,63.29
2009,31,2009-01-31,66.32
2009,32,2009-02-01,63.93
2009,33,2009-02-02,60.63
2009,34,2009-02-03,59.83
2009,35,2009-02-04,66.96
2009,36,2009-02-05,60.21
2009,37,2009-02-06,59.03
2009,38,2009-02-07,61.91
2009,39,2009-02-08,61.34
2009,40,2009-02-09,64.29
2009,41,2009-02-10,63.37
2009,42,2009-02-11,61.65
2009,43,2009-02-12,60.63
2009,44,2009-02-13,63.52
2009,45,2009-02-14,62.83
2009,46,2009-02-15,60.32
2009,47,2009-02-16,59.27
2009,48,2009-02-17,63.4
2009,49,2009-02-18,59.61
2009,50,2009-02-19,59.52
2009,51,2009-02-20,63.11
2009,52,2009-02-21,65.67
2009,53,2009-02-22,63.44
2009,54,2009-02-23,62.24
2009,55,2009-02-24,60.57
2009,56,2009-02-25,60.16
2009,57,2009-02-26,62.05
2009,58,2009-02-27,63.22
2009,59,2009-02-28,61.64
2009,60,2009-03-01,62.5
2009,61,2009-03-02,63.79
2009,62,2009-03-03,65.86
2009,63,2009-03-04,63.27
2009,64,2009-03-05,63.85
2009,65,2009-03-06,59.05
2009,66,2009-03-07,58.73
2009,67,2009-03-08,60.26
2009,68,2009-03-09,60.19
2009,69,2009-03-10,64.97
2009,70,2009-03-11,63.63
2009,71,2009-03-12,60.81
2009,72,2009-03-13,58.0
2009,73,2009-03-14,61.62
2009,74,2009-03-15,59.65
2009,75,2009-03-16,61.37
2009,76,2009-03-17,58.17
2009,77,2009-03-18,60.65
2009,78,2009-03-19,65.0
2009,79,2009-03-20,62.5
2009,80,2009-03-21,60.93
2009,81,2009-03-22,63.48
2009,82,2009-03-23,63.54
2009,83,2009-03-24,64.12
2009,84,2009-03-25,58.0
2009,85,2009-03-26,64.89
2009,86,2009-03-27,61.25
2009,87,2009-03-28,62.42
2009,88,2009-03-29,60.84
2009,89,2009-03-30,58.34
2009,90,2009-03-31,59.36
2009,91,2009-04-01,61.47
2009,92,2009-04-02,67.62
2009,93,2009-04-03,66.6
2009,94,2009-04-04,61.45
2009,95,2009-04-05,64.2
2009,96,2009-04-06,63.95
2009,97,2009-04-07,58.01
2009,98,2009-04-08,59.91
2009,99,2009-04-09,59.8
2009,100,2009-04-10,66.66
2009,101,2009-04-11,63.71
2009,102,2009-04-12,62.53
2009,103,2009-04-13,61.03
2009,104,2009-04-14,65.41
2009,105,2009-04-15,66.21
2009,106,2009-04-16,60.19
2009,107,2009-04-17,59.25
2009,108,2009-04-18,60.15
2009,109,2009-04-19,61.53
2009,110,2009-04-20,61.78
2009,111,2009-04-21,64.31
2009,112,2009-04-22,59.49
2009,113,2009-04-23,61.01
2009,114,2009-04-24,64.14
2009,115,2009-04-25,62.39
2009,116,2009-04-26,62.88
2009,117,2009-04-27,63.54
2009,118,2009-04-28,66.13
2009,119,2009-04-29,64.37
2009,120,2009-04-30,63.44
2009,121,2009-05-01,63.29
2009,122,2009-05-02,63.44
2009,123,2009-05-03,63.57
2009,124,2009-05-04,60.32
2009,125,2009-05-05,59.91
2009,126,2009-05-06,62.35
2009,127,2009-05-07,63.44
2009,128,2009-05-08,59.71
2009,129,2009-05-09,64.37
2009,130,2009-05-10,60.84
2009,131,2009-05-11,63.04
2009,132,2009-05-12,64.76
2009,133,2009-05-13,60.13
2009,134,2009-05-14,60.49
2009,135,2009-05-15,61.95
2009,136,2009-05-16,59.49
2009,137,2009-05-17,61.84
2009,138,2009-05-18,61.87
2009,139,2009-05-19,64.01
2009,140,2009-05-20,64.9
2009,141,2009-05-21,66.27
2009,142,2009-05-22,64.87
2009,143,2009-05-23,67.21
2009,144,2009-05-24,69.28
2009,145,2009-05-25,62.53
2009,146,2009-05-26,65.28
2009,147,2009-05-27,63.99
2009,148,2009-05-28,62.44
2009,149,2009-05-29,64.29
2009,150,2009-05-30,60.7
2009,151,2009-05-31,59.46
2009,152,2009-06-01,60.29
2009,153,2009-06-02,62.88
2009,154,2009-06-03,65.41
2009,155,2009-06-04,61.61
2009,156,2009-06-05,61.43
2009,157,2009-06-06,63.24
2009,158,2009-06-07,63.51
2009,159,2009-06-08,62.2
2009,160,2009-06-09,61.5
2009,161,2009-06-10,58.62
2009,162,2009-06-11,63.15
2009,163,2009-06-12,62.2
2009,164,2009-06-13,62.64
2009,165,2009-06-14,62.17
2009,166,2009-06-15,59.86
2009,167,2009-06-16,64.73
2009,168,2009-06-17,62.22
2009,169,2009-06-18,64.72
2009,170,2009-06-19,59.43
2009,171,2009-06-20,60.67
2009,172,2009-06-21,62.58
2009,173,2009-06-22,63.6
2009,174,2009-06-23,64.37
2009,175,2009-06-24,65.99
2009,176,2009-06-25,63.59
2009,177,2009-06-26,58.81
2009,178,2009-06-27,62.24
2009,179,2009-06-28,63.22
2009,180,2009-06-29,62.82
2009,181,2009-06-30,59.33
2009,182,2009-07-01,58.55
2009,183,2009-07-02,59.68
2009,184,2009-07-03,62.8
2009,185,2009-07-04,61.59
2009,186,2009-07-05,62.53
2009,187,2009-07-06,63.59
2009,188,2009-07-07,63.55
2009,189,2009-07-08,61.5
2009,190,2009-07-09,63.37
2009,191,2009-07-10,62.89
2009,192,2009-07-11,64.48
2009,193,2009-07-12,68.3
2009,194,2009-07-13,64.2
2009,195,2009-07-14,60.45
2009,196,2009-07-15,59.33
2009,197,2009-07-16,60.6
2009,198,2009-07-17,60.84
2009,199,2009-07-18,61.15
2009,200,2009-07-19,59.32
2009,201,2009-07-20,58.0
2009,202,2009-07-21,60.89
2009,203,2009-07-22,61.2
2009,204,2009-07-23,65.91
2009,205,2009-07-24,62.27
2009,206,2009-07-25,63.48
2009,207,2009-07-26,59.96
2009,208,2009-07-27,61.58
2009,209,2009-07-28,62.88
2009,210,2009-07-29,63.1
2009,211,2009-07-30,63.43
2009,212,2009-07-31,66.33
2009,213,2009-08-01,67.13
2009,214,2009-08-02,64.61
2009,215,2009-08-03,60.52
2009,216,2009-08-04,61.78
2009,217,2009-08-05,63.46
2009,218,2009-08-06,65.42
2009,219,2009-08-07,58.0
2009,220,2009-08-08,59.43
2009,221,2009-08-09,66.0
2009,222,2009-08-10,69.91
2009,223,2009-08-11,66.69
2009,224,2009-08-12,62.44
2009,225,2009-08-13,63.15
2009,226,2009-08-14,63.54
2009,227,2009-08-15,62.97
2009,228,2009-08-16,65.38
2009,229,2009-08-17,62.88
2009,230,2009-08-18,62.82
2009,231,2009-08-19,58.08
2009,232,2009-08-20,60.35
2009,233,2009-08-21,66.29
2009,234,2009-08-22,66.38
2009,235,2009-08-23,64.9
2009,236,2009-08-24,58.0
2009,237,2009-08-25,62.89
2009,238,2009-08-26,63.95
2009,239,2009-08-27,62.77
2009,240,2009-08-28,61.54
2009,241,2009-08-29,63.04
2009,242,2009-08-30,61.06
2009,243,2009-08-31,65.59
2009,244,2009-09-01,68.2
2009,245,2009-09-02,68.73
2009,246,2009-09-03,60.34
2009,247,2009-09-04,62.53
2009,248,2009-09-05,63.59
2009,249,2009-09-06,65.33
2009,250,2009-09-07,62.58
2009,251,2009-09-08,64.48
2009,252,2009-09-09,65.63
2009,253,2009-09-10,68.37
2009,254,2009-09-11,65.56
2009,255,2009-09-12,60.54
2009,256,2009-09-13,61.8
2009,257,2009-09-14,64.83
2009,258,2009-09-15,67.73
2009,259,2009-09-16,61.83
2009,260,2009-09-17,59.44
2009,261,2009-09-18,63.38
2009,262,2009-09-19,66.43
2009,263,2009-09-20,68.22
2009,264,2009-09-21,61.45
2009,265,2009-09-22,65.08
2009,266,2009-09-23,61.95
2009,267,2009-09-24,60.01
2009,268,2009-09-25,62.03
2009,269,2009-09-26,64.17
2009,270,2009-09-27,62.78
2009,271,2009-09-28,63.99
2009,272,2009-09-29,65.03
2009,273,2009-09-30,62.63
2009,274,2009-10-01,66.85
2009,275,2009-10-02,68.73
2009,276,2009-10-03,68.26
2009,277,2009-10-04,64.29
2009,278,2009-10-05,63.85
2009,279,2009-10-06,65.31
2009,280,2009-10-07,65.36
2009,281,2009-10-08,66.27
2009,282,2009-10-09,64.97
2009,283,2009-10-10,65.75
2009,284,2009-10-11,69.79
2009,285,2009-10-12,65.59
2009,286,2009-10-13,63.84
2009,287,2009-10-14,66.36
2009,288,2009-10-15,59.54
2009,289,2009-10-16,64.72
2009,290,2009-10-17,59.5
2009,291,2009-10-18,61.91
2009,292,2009-10-19,63.11
2009,293,2009-10-20,63.43
2009,294,2009-10-21,62.89
2009,295,2009-10-22,61.18
2009,296,2009-10-23,61.58
2009,297,2009-10-24,65.39
2009,298,2009-10-25,64.42
2009,299,2009-10-26,64.67
2009,300,2009-10-27,63.99
2009,301,2009-10-28,59.61
2009,302,2009-10-29,63.52
2009,303,2009-10-30,63.93
2009,304,2009-10-31,66.63
2009,305,2009-11-01,63.51
2009,306,2009-11-02,64.03
2009,307,2009-11-03,61.94
2009,308,2009-11-04,61.92
2009,309,2009-11-05,62.94
2009,310,2009-11-06,59.46
2009,311,2009-11-07,61.69
2009,312,2009-11-08,63.41
2009,313,2009-11-09,60.08
2009,314,2009-11-10,64.54
2009,315,2009-11-11,63.62
2009,316,2009-11-12,64.09
2009,317,2009-11-13,64.31
2009,318,2009-11-14,60.51
2009,319,2009-11-15,60.32
2009,320,2009-11-16,64.87
2009,321,2009-11-17,65.45
2009,322,2009-11-18,67.12
2009,323,2009-11-19,64.15
2009,324,2009-11-20,62.42
2009,325,2009-11-21,60.62
2009,326,2009-11-22,59.66
2009,327,2009-11-23,60.49
2009,328,2009-11-24,62.74
2009,329,2009-11-25,65.85
2009,330,2009-11-26,63.84
2009,331,2009-11-27,63.48
2009,332,2009-11-28,58.0
2009,333,2009-11-29,58.47
2009,334,2009-11-30,60.05
2009,335,2009-12-01,62.33
2009,336,2009-12-02,60.02
2009,337,2009-12-03,62.77
2009,338,2009-12-04,62.96
2009,339,2009-12-05,62.05
2009,340,2009-12-06,64.59
2009,341,2009-12-07,67.64
2009,342,2009-12-08,68.22
2009,343,2009-12-09,61.94
2009,344,2009-12-10,64.76
2009,345,2009-12-11,59.88
2009,346,2009-12-12,60.78
2009,347,2009-12-13,65.45
2009,348,2009-12-14,62.69
2009,349,2009-12-15,61.03
2009,350,2009-12-16,63.62
2009,351,2009-12-17,65.41
2009,352,2009-12-18,65.39
2009,353,2009-12-19,67.21
2009,354,2009-12-20,71.0
2010,18,2010-01-18,61.51
2010,19,2010-01-19,63.24
2010,20,2010-01-20,66.35
2010,21,2010-01-21,63.3
2010,22,2010-01-22,64.97
2010,23,2010-01-23,64.61
2010,24,2010-01-24,63.55
2010,25,2010-01-25,66.02
2010,26,2010-01-26,60.71
2010,27,2010-01-27,63.44
2010,28,2010-01-28,67.46
2010,29,2010-01-29,61.87
2010,30,2010-01-30,67.54
2010,31,2010-01-31,64.31
2010,32,2010-02-01,59.86
2010,33,2010-02-02,58.48
2010,34,2010-02-03,64.76
2010,35,2010-02-04,64.39
2010,36,2010-02-05,67.02
2010,37,2010-02-06,64.57
2010,38,2010-02-07,61.28
2010,39,2010-02-08,67.78
2010,40,2010-02-09,66.52
2010,41,2010-02-10,61.14
2010,42,2010-02-11,61.43
2010,43,2010-02-12,65.83
2010,44,2010-02-13,64.98
2010,45,2010-02-14,63.66
2010,46,2010-02-15,64.97
2010,47,2010-02-16,65.23
2010,48,2010-02-17,65.05
2010,49,2010-02-18,64.61
2010,50,2010-02-19,68.72
2010,51,2010-02-20,62.13
2010,52,2010-02-21,58.56
2010,53,2010-02-22,67.59
2010,54,2010-02-23,63.81
2010,55,2010-02-24,59.69
2010,56,2010-02-25,58.62
2010,57,2010-02-26,61.03
2010,58,2010-02-27,64.84
2010,59,2010-02-28,65.63
2010,60,2010-03-01,63.7
2010,61,2010-03-02,58.8
2010,62,2010-03-03,61.86
2010,63,2010-03-04,66.36
2010,64,2010-03-05,66.35
2010,65,2010-03-06,61.5
2010,66,2010-03-07,64.21
2010,67,2010-03-08,63.73
2010,68,2010-03-09,65.03
2010,69,2010-03-10,63.0
2010,70,2010-03-11,61.5
2010,71,2010-03-12,63.05
2010,72,2010-03-13,63.85
2010,73,2010-03-14,67.07
2010,74,2010-03-15,61.78
2010,75,2010-03-16,64.12
2010,76,2010-03-17,63.22
2010,77,2010-03-18,62.11
2010,78,2010-03-19,65.3
2010,79,2010-03-20,67.05
2010,80,2010-03-21,60.79
2010,81,2010-03-22,62.38
2010,82,2010-03-23,66.4
2010,83,2010-03-24,62.31
2010,84,2010-03-25,60.08
2010,85,2010-03-26,60.43
2010,86,2010-03-27,61.76
2010,87,2010-03-28,64.39
2010,88,2010-03-29,64.01
2010,89,2010-03-30,64.81
2010,90,2010-03-31,62.61
2010,91,2010-04-01,61.78
2010,92,2010-04-02,63.66
2010,93,2010-04-03,66.49
2010,94,2010-04-04,65.69
2010,95,2010-04-05,65.06
2010,96,2010-04-06,65.74
2010,97,2010-04-07,60.3
2010,98,2010-04-08,58.0
2010,99,2010-04-09,62.55
2010,100,2010-04-10,62.31
2010,101,2010-04-11,64.79
2010,102,2010-04-12,64.29
2010,103,2010-04-13,63.18
2010,104,2010-04-14,60.76
2010,105,2010-04-15,61.62
2010,106,2010-04-16,61.5
2010,107,2010-04-17,58.78
2010,108,2010-04-18,63.87
2010,109,2010-04-19,63.65
2010,110,2010-04-20,65.88
2010,111,2010-04-21,62.36
2010,112,2010-04-22,61.97
2010,113,2010-04-23,59.5
2010,114,2010-04-24,66.55
2010,115,2010-04-25,64.12
2010,116,2010-04-26,63.33
2010,117,2010-04-27,61.98
2010,118,2010-04-28,58.42
2010,119,2010-04-29,63.21
2010,120,2010-04-30,66.63
2010,121,2010-05-01,62.89
2010,122,2010-05-02,60.12
2010,123,2010-05-03,65.69
2010,124,2010-05-04,62.41
2010,125,2010-05-05,65.33
2010,126,2010-05-06,63.41
2010,127,2010-05-07,60.95
2010,128,2010-05-08,58.89
2010,129,2010-05-09,61.78
2010,130,2010-05-10,62.39
2010,131,2010-05-11,63.82
2010,132,2010-05-12,64.64
2010,133,2010-05-13,68.26
2010,134,2010-05-14,64.03
2010,135,2010-05-15,63.65
2010,136,2010-05-16,62.13
2010,137,2010-05-17,61.26
2010,138,2010-05-18,62.31
2010,139,2010-05-19,65.91
2010,140,2010-05-20,65.31
2010,141,2010-05-21,63.63
2010,142,2010-05-22,63.33
2010,143,2010-05-23,64.56
2010,144,2010-05-24,66.13
2010,145,2010-05-25,61.34
2010,146,2010-05-26,63.43
2010,147,2010-05-27,62.82
2010,148,2010-05-28,62.33
2010,149,2010-05-29,63.04
2010,150,2010-05-30,62.11
2010,151,2010-05-31,64.65
2010,152,2010-06-01,62.99
2010,153,2010-06-02,60.32
2010,154,2010-06-03,63.44
2010,155,2010-06-04,64.53
2010,156,2010-06-05,61.53
2010,157,2010-06-06,63.4
2010,158,2010-06-07,60.85
2010,159,2010-06-08,60.59
2010,160,2010-06-09,68.14
2010,161,2010-06-10,63.05
2010,162,2010-06-11,63.71
2010,163,2010-06-12,66.08
2010,164,2010-06-13,65.25
2010,165,2010-06-14,66.05
2010,166,2010-06-15,65.91
2010,167,2010-06-16,61.95
2010,168,2010-06-17,61.42
2010,169,2010-06-18,63.9
2010,170,2010-06-19,65.36
2010,171,2010-06-20,61.67
2010,172,2010-06-21,62.77
2010,173,2010-06-22,63.27
2010,174,2010-06-23,65.8
2010,175,2010-06-24,66.77
2010,176,2010-06-25,63.15
2010,177,2010-06-26,62.47
2010,178,2010-06-27,65.67
2010,179,2010-06-28,65.28
2010,180,2010-06-29,64.54
2010,181,2010-06-30,60.46
2010,182,2010-07-01,61.61
2010,183,2010-07-02,61.42
2010,184,2010-07-03,66.32
2010,185,2010-07-04,64.95
2010,186,2010-07-05,62.61
2010,187,2010-07-06,62.77
2010,188,2010-07-07,66.93
2010,189,2010-07-08,65.12
2010,190,2010-07-09,63.76
2010,191,2010-07-10,69.86
2010,192,2010-07-11,68.19
2010,193,2010-07-12,63.3
2010,194,2010-07-13,66.27
2010,195,2010-07-14,63.21
2010,196,2010-07-15,63.29
2010,197,2010-07-16,66.02
2010,198,2010-07-17,65.94
2010,199,2010-07-18,64.89
2010,200,2010-07-19,66.1
2010,201,2010-07-20,67.07
2010,202,2010-07-21,68.17
2010,203,2010-07-22,65.75
2010,204,2010-07-23,65.25
2010,205,2010-07-24,62.5
2010,206,2010-07-25,62.78
2010,207,2010-07-26,63.18
2010,208,2010-07-27,62.94
2010,209,2010-07-28,59.17
2010,210,2010-07-29,60.43
2010,211,2010-07-30,64.87
2010,212,2010-07-31,66.8
2010,213,2010-08-01,63.49
2010,214,2010-08-02,60.65
2010,215,2010-08-03,63.55
2010,216,2010-08-04,62.77
2010,217,2010-08-05,61.86
2010,218,2010-08-06,62.72
2010,219,2010-08-07,64.92
2010,220,2010-08-08,63.88
2010,221,2010-08-09,67.62
2010,222,2010-08-10,64.9
2010,223,2010-08-11,60.81
2010,224,2010-08-12,61.76
2010,225,2010-08-13,65.28
2010,226,2010-08-14,60.67
2010,227,2010-08-15,65.96
2010,228,2010-08-16,67.02
2010,229,2010-08-17,62.5
2010,230,2010-08-18,63.88
2010,231,2010-08-19,64.5
2010,232,2010-08-20,63.54
2010,233,2010-08-21,63.43
2010,234,2010-08-22,63.49
2010,235,2010-08-23,63.74
2010,236,2010-08-24,58.0
2010,237,2010-08-25,64.76
2010,238,2010-08-26,68.89
2010,239,2010-08-27,60.78
2010,240,2010-08-28,65.97
2010,241,2010-08-29,64.62
2010,242,2010-08-30,62.93
2010,243,2010-08-31,66.27
2010,244,2010-09-01,67.59
2010,245,2010-09-02,67.27
2010,246,2010-09-03,65.0
2010,247,2010-09-04,64.86
2010,248,2010-09-05,63.24
2010,249,2010-09-06,68.72
2010,250,2010-09-07,63.19
2010,251,2010-09-08,64.67
2010,252,2010-09-09,65.72
2010,253,2010-09-10,67.35
2010,254,2010-09-11,60.12
2010,255,2010-09-12,61.76
2010,256,2010-09-13,59.44
2010,257,2010-09-14,66.33
2010,258,2010-09-15,65.36
2010,259,2010-09-16,65.66
2010,260,2010-09-17,63.19
2010,261,2010-09-18,63.33
2010,262,2010-09-19,65.08
2010,263,2010-09-20,65.8
2010,264,2010-09-21,64.32
2010,265,2010-09-22,61.78
2010,266,2010-09-23,64.04
2010,267,2010-09-24,61.12
2010,268,2010-09-25,60.18
2010,269,2010-09-26,62.82
2010,270,2010-09-27,65.77
2010,271,2010-09-28,68.5
2010,272,2010-09-29,62.49
2010,273,2010-09-30,63.0
2010,274,2010-10-01,61.42
2010,275,2010-10-02,62.39
2010,276,2010-10-03,60.45
2010,277,2010-10-04,62.31
2010,278,2010-10-05,59.38
2010,279,2010-10-06,61.78
2010,280,2010-10-07,64.57
2010,281,2010-10-08,63.62
2010,282,2010-10-09,63.46
2010,283,2010-10-10,63.96
2010,284,2010-10-11,60.13
2010,285,2010-10-12,59.9
2010,286,2010-10-13,63.98
2010,287,2010-10-14,65.81
2010,288,2010-10-15,60.84
2010,289,2010-10-16,58.0
2010,290,2010-10-17,60.74
2010,291,2010-10-18,64.67
2010,292,2010-10-19,63.52
2010,293,2010-10-20,64.06
2010,294,2010-10-21,69.14
2010,295,2010-10-22,66.68
2010,296,2010-10-23,64.28
2010,297,2010-10-24,67.09
2010,298,2010-10-25,63.1
2010,299,2010-10-26,64.45
2010,300,2010-10-27,66.33
2010,301,2010-10-28,61.8
2010,302,2010-10-29,62.28
2010,303,2010-10-30,64.87
2010,304,2010-10-31,64.75
2010,305,2010-11-01,66.36
2010,306,2010-11-02,68.14
2010,307,2010-11-03,65.53
2010,308,2010-11-04,61.76
2010,309,2010-11-05,63.27
2010,310,2010-11-06,66.49
2010,311,2010-11-07,68.04
2010,312,2010-11-08,64.4
2010,313,2010-11-09,62.11
2010,314,2010-11-10,60.1
2010,315,2010-11-11,58.28
2010,316,2010-11-12,61.58
2010,317,2010-11-13,68.78
2010,318,2010-11-14,63.51
2010,319,2010-11-15,63.92
2010,320,2010-11-16,68.25
2010,321,2010-11-17,63.57
2010,322,2010-11-18,60.05
2010,323,2010-11-19,65.85
2010,324,2010-11-20,65.96
2010,325,2010-11-21,66.24
2010,326,2010-11-22,64.2
2010,327,2010-11-23,64.7
2010,328,2010-11-24,64.32
2010,329,2010-11-25,60.74
2010,330,2010-11-26,61.32
2010,331,2010-11-27,68.25
2010,332,2010-11-28,63.98
2010,333,2010-11-29,58.59
2010,334,2010-11-30,62.83
2010,335,2010-12-01,63.7
2010,336,2010-12-02,62.96
2010,337,2010-12-03,61.14
2010,338,2010-12-04,61.34
2010,339,2010-12-05,62.31
2010,340,2010-12-06,63.29
2010,341,2010-12-07,63.52
2010,342,2010-12-08,62.68
2010,343,2010-12-09,65.78
2010,344,2010-12-10,70.57
2010,345,2010-12-11,62.96
2010,346,2010-12-12,59.97
2010,347,2010-12-13,65.97
2010,348,2010-12-14,63.26
2010,349,2010-12-15,62.99
2010,350,2010-12-16,64.98
2010,351,2010-12-17,67.32
2010,352,2010-12-18,67.01
2010,353,2010-12-19,61.75
2010,354,2010-12-20,61.59
2011,15,2011-01-15,64.61
2011,16,2011-01-16,60.85
2011,17,2011-01-17,60.04
2011,18,2011-01-18,58.0
2011,19,2011-01-19,59.52
2011,20,2011-01-20,59.8
2011,21,2011-01-21,60.51
2011,22,2011-01-22,61.97
2011,23,2011-01-23,60.27
2011,24,2011-01-24,58.0
2011,25,2011-01-25,60.87
2011,26,2011-01-26,63.41
2011,27,2011-01-27,58.64
2011,28,2011-01-28,59.6
2011,29,2011-01-29,59.06
2011,30,2011-01-30,65.03
2011,31,2011-01-31,60.7
2011,32,2011-02-01,58.0
2011,33,2011-02-02,58.0
2011,34,2011-02-03,60.1
2011,35,2011-02-04,58.01
2011,36,2011-02-05,61.06
2011,37,2011-02-06,61.09
2011,38,2011-02-07,64.39
2011,39,2011-02-08,63.65
2011,40,2011-02-09,62.02
2011,41,2011-02-10,62.88
2011,42,2011-02-11,62.42
2011,43,2011-02-12,65.36
2011,44,2011-02-13,62.72
2011,45,2011-02-14,63.9
2011,46,2011-02-15,65.22
2011,47,2011-02-16,61.87
2011,48,2011-02-17,62.58
2011,49,2011-02-18,60.46
2011,50,2011-02-19,61.69
2011,51,2011-02-20,62.53
2011,52,2011-02-21,63.44
2011,53,2011-02-22,58.55
2011,54,2011-02-23,62.0
2011,55,2011-02-24,62.64
2011,56,2011-02-25,58.0
2011,57,2011-02-26,60.16
2011,58,2011-02-27,62.14
2011,59,2011-02-28,61.89
2011,60,2011-03-01,58.0
2011,61,2011-03-02,58.44
2011,62,2011-03-03,60.93
2011,63,2011-03-04,61.28
2011,64,2011-03-05,63.59
2011,65,2011-03-06,60.19
2011,66,2011-03-07,58.0
2011,67,2011-03-08,59.55
2011,68,2011-03-09,65.12
2011,69,2011-03-10,63.1
2011,70,2011-03-11,58.0
2011,71,2011-03-12,59.24
2011,72,2011-03-13,63.08
2011,73,2011-03-14,60.79
