Date,Year,DayOfYear,Value
2008-02-01,2008,32,61.15
2008-02-02,2008,33,67.89
2008-02-03,2008,34,65.14
2008-02-04,2008,35,58.08
2008-02-05,2008,36,58.41
2008-02-06,2008,37,62.25
2008-02-07,2008,38,62.49
2008-02-08,2008,39,62.89
2008-02-09,2008,40,65.19
2008-02-10,2008,41,62.55
2008-02-11,2008,42,61.43
2008-02-12,2008,43,60.7
2008-02-13,2008,44,61.84
2008-02-14,2008,45,64.34
2008-02-15,2008,46,61.69
2008-02-16,2008,47,60.74
2008-02-17,2008,48,64.95
2008-02-18,2008,49,69.13
2008-02-19,2008,50,65.12
2008-02-20,2008,51,63.11
2008-02-21,2008,52,60.78
2008-02-22,2008,53,59.76
2008-02-23,2008,54,60.81
2008-02-24,2008,55,58.0
2008-02-25,2008,56,58.59
2008-02-26,2008,57,59.22
2008-02-27,2008,58,63.87
2008-02-28,2008,59,65.92
2008-02-29,2008,60,66.25
2008-03-01,2008,61,63.35
2008-03-02,2008,62,63.73
2008-03-03,2008,63,62.13
2008-03-04,2008,64,64.32
2008-03-05,2008,65,62.47
2008-03-06,2008,66,64.26
2008-03-07,2008,67,66.71
2008-03-08,2008,68,66.47
2008-03-09,2008,69,66.49
2008-03-10,2008,70,62.89
2008-03-11,2008,71,60.02
2008-03-12,2008,72,59.5
2008-03-13,2008,73,61.65
2008-03-14,2008,74,60.12
2008-03-15,2008,75,62.3
2008-03-16,2008,76,58.39
2008-03-17,2008,77,59.54
2008-03-18,2008,78,64.59
2008-03-19,2008,79,68.03
2008-03-20,2008,80,63.26
2008-03-21,2008,81,58.95
2008-03-22,2008,82,58.0
2008-03-23,2008,83,59.97
2008-03-24,2008,84,61.65
2008-03-25,2008,85,66.3
2008-03-26,2008,86,65.63
2008-03-27,2008,87,64.06
2008-03-28,2008,88,63.71
2008-03-29,2008,89,64.68
2008-03-30,2008,90,61.73
2008-03-31,2008,91,64.45
2008-04-01,2008,92,60.81
2008-04-02,2008,93,63.3
2008-04-03,2008,94,64.75
2008-04-04,2008,95,62.8
2008-04-05,2008,96,62.91
2008-04-06,2008,97,64.67
2008-04-07,2008,98,59.77
2008-04-08,2008,99,60.23
2008-04-09,2008,100,61.03
2008-04-10,2008,101,66.55
2008-04-11,2008,102,63.93
2008-04-12,2008,103,63.63
2008-04-13,2008,104,58.45
2008-04-14,2008,105,58.83
2008-04-15,2008,106,61.06
2008-04-16,2008,107,62.14
2008-04-17,2008,108,62.0
2008-04-18,2008,109,62.39
2008-04-19,2008,110,63.51
2008-04-20,2008,111,61.03
2008-04-21,2008,112,64.75
2008-04-22,2008,113,63.59
2008-04-23,2008,114,61.28
2008-04-24,2008,115,59.74
2008-04-25,2008,116,61.8
2008-04-26,2008,117,61.81
2008-04-27,2008,118,58.64
2008-04-28,2008,119,62.03
2008-04-29,2008,120,59.71
2008-04-30,2008,121,59.02
2008-05-01,2008,122,60.49
2008-05-02,2008,123,64.04
2008-05-03,2008,124,63.73
2008-05-04,2008,125,62.09
2008-05-05,2008,126,61.65
2008-05-06,2008,127,63.87
2008-05-07,2008,128,63.33
2008-05-08,2008,129,58.7
2008-05-09,2008,130,62.0
2008-05-10,2008,131,65.53
2008-05-11,2008,132,60.92
2008-05-12,2008,133,58.36
2008-05-13,2008,134,58.0
2008-05-14,2008,135,61.18
2008-05-15,2008,136,65.03
2008-05-16,2008,137,62.06
2008-05-17,2008,138,58.72
2008-05-18,2008,139,63.15
2008-05-19,2008,140,66.29
2008-05-20,2008,141,60.92
2008-05-21,2008,142,58.0
2008-05-22,2008,143,61.47
2008-05-23,2008,144,66.41
2008-05-24,2008,145,60.78
2008-05-25,2008,146,61.4
2008-05-26,2008,147,61.89
2008-05-27,2008,148,62.14
2008-05-28,2008,149,62.39
2008-05-29,2008,150,62.46
2008-05-30,2008,151,63.79
2008-05-31,2008,152,64.57
2008-06-01,2008,153,63.35
2008-06-02,2008,154,63.04
2008-06-03,2008,155,60.1
2008-06-04,2008,156,64.67
2008-06-05,2008,157,63.22
2008-06-06,2008,158,62.36
2008-06-07,2008,159,62.8
2008-06-08,2008,160,62.06
2008-06-09,2008,161,61.51
2008-06-10,2008,162,61.98
2008-06-11,2008,163,60.07
2008-06-12,2008,164,60.43
2008-06-13,2008,165,61.4
2008-06-14,2008,166,62.88
2008-06-15,2008,167,63.77
2008-06-16,2008,168,66.63
2008-06-17,2008,169,65.19
2008-06-18,2008,170,64.87
2008-06-19,2008,171,63.29
2008-06-20,2008,172,61.83
2008-06-21,2008,173,62.75
2008-06-22,2008,174,58.97
2008-06-23,2008,175,63.77
2008-06-24,2008,176,65.83
2008-06-25,2008,177,60.4
2008-06-26,2008,178,60.07
2008-06-27,2008,179,64.92
2008-06-28,2008,180,64.09
2008-06-29,2008,181,64.07
2008-06-30,2008,182,65.41
2008-07-01,2008,183,60.49
2008-07-02,2008,184,58.0
2008-07-03,2008,185,59.82
2008-07-04,2008,186,62.33
2008-07-05,2008,187,64.9
2008-07-06,2008,188,63.24
2008-07-07,2008,189,64.15
2008-07-08,2008,190,64.14
2008-07-09,2008,191,59.14
2008-07-10,2008,192,63.99
2008-07-11,2008,193,64.73
2008-07-12,2008,194,64.06
2008-07-13,2008,195,64.76
2008-07-14,2008,196,65.17
2008-07-15,2008,197,65.42
2008-07-16,2008,198,65.36
2008-07-17,2008,199,63.08
2008-07-18,2008,200,58.01
2008-07-19,2008,201,67.18
2008-07-20,2008,202,65.16
2008-07-21,2008,203,58.09
2008-07-22,2008,204,58.41
2008-07-23,2008,205,64.54
2008-07-24,2008,206,66.1
2008-07-25,2008,207,64.35
2008-07-26,2008,208,63.27
2008-07-27,2008,209,64.89
2008-07-28,2008,210,61.86
2008-07-29,2008,211,58.06
2008-07-30,2008,212,61.78
2008-07-31,2008,213,61.37
2008-08-01,2008,214,61.01
2008-08-02,2008,215,66.66
2008-08-03,2008,216,62.0
2008-08-04,2008,217,61.5
2008-08-05,2008,218,66.29
2008-08-06,2008,219,65.91
2008-08-07,2008,220,64.4
2008-08-08,2008,221,63.73
2008-08-09,2008,222,65.36
2008-08-10,2008,223,61.62
2008-08-11,2008,224,64.29
2008-08-12,2008,225,61.26
2008-08-13,2008,226,65.36
2008-08-14,2008,227,63.65
2008-08-15,2008,228,58.0
2008-08-16,2008,229,61.18
2008-08-17,2008,230,66.43
2008-08-18,2008,231,64.43
2008-08-19,2008,232,66.19
2008-08-20,2008,233,66.07
2008-08-21,2008,234,60.62
2008-08-22,2008,235,62.33
2008-08-23,2008,236,66.27
2008-08-24,2008,237,63.27
2008-08-25,2008,238,62.86
2008-08-26,2008,239,64.39
2008-08-27,2008,240,60.21
2008-08-28,2008,241,65.69
2008-08-29,2008,242,62.52
2008-08-30,2008,243,60.01
2008-08-31,2008,244,59.46
2008-09-01,2008,245,58.78
2008-09-02,2008,246,62.8
2008-09-03,2008,247,62.86
2008-09-04,2008,248,66.32
2008-09-05,2008,249,62.31
2008-09-06,2008,250,61.4
2008-09-07,2008,251,60.34
2008-09-08,2008,252,58.0
2008-09-09,2008,253,59.69
2008-09-10,2008,254,62.53
2008-09-11,2008,255,63.11
2008-09-12,2008,256,63.55
2008-09-13,2008,257,65.17
2008-09-14,2008,258,63.76
2008-09-15,2008,259,65.33
2008-09-16,2008,260,66.44
2008-09-17,2008,261,65.33
2008-09-18,2008,262,60.21
2008-09-19,2008,263,62.44
2008-09-20,2008,264,67.67
2008-09-21,2008,265,63.9
2008-09-22,2008,266,65.11
2008-09-23,2008,267,59.76
2008-09-24,2008,268,59.72
2008-09-25,2008,269,59.32
2008-09-26,2008,270,58.0
2008-09-27,2008,271,61.0
2008-09-28,2008,272,59.79
2008-09-29,2008,273,62.39
2008-09-30,2008,274,64.4
2008-10-01,2008,275,60.7
2008-10-02,2008,276,63.37
2008-10-03,2008,277,64.2
2008-10-04,2008,278,61.15
2008-10-05,2008,279,61.14
2008-10-06,2008,280,62.58
2008-10-07,2008,281,63.71
2008-10-08,2008,282,62.85
2008-10-09,2008,283,62.22
2008-10-10,2008,284,65.7
2008-10-11,2008,285,62.99
2008-10-12,2008,286,67.05
2008-10-13,2008,287,60.43
2008-10-14,2008,288,61.5
2008-10-15,2008,289,66.93
2008-10-16,2008,290,64.03
2008-10-17,2008,291,62.3
2008-10-18,2008,292,60.37
2008-10-19,2008,293,59.57
2008-10-20,2008,294,58.0
2008-10-21,2008,295,60.46
2008-10-22,2008,296,59.43
2008-10-23,2008,297,65.77
2008-10-24,2008,298,61.54
2008-10-25,2008,299,67.54
2008-10-26,2008,300,64.1
2008-10-27,2008,301,62.78
2008-10-28,2008,302,61.8
2008-10-29,2008,303,60.84
2008-10-30,2008,304,61.72
2008-10-31,2008,305,60.89
2008-11-01,2008,306,61.59
2008-11-02,2008,307,63.95
2008-11-03,2008,308,62.13
2008-11-04,2008,309,62.11
2008-11-05,2008,310,67.73
2008-11-06,2008,311,64.04
2008-11-07,2008,312,61.84
2008-11-08,2008,313,62.42
2008-11-09,2008,314,65.89
2008-11-10,2008,315,63.44
2008-11-11,2008,316,60.4
2008-11-12,2008,317,61.56
2008-11-13,2008,318,62.05
2008-11-14,2008,319,58.86
2008-11-15,2008,320,61.22
2008-11-16,2008,321,63.99
2008-11-17,2008,322,61.09
2008-11-18,2008,323,60.65
2008-11-19,2008,324,63.19
2008-11-20,2008,325,64.43
2008-11-21,2008,326,61.17
2008-11-22,2008,327,59.55
2008-11-23,2008,328,60.62
2008-11-24,2008,329,60.62
2008-11-25,2008,330,64.51
2008-11-26,2008,331,64.43
2008-11-27,2008,332,64.51
2008-11-28,2008,333,60.37
2008-11-29,2008,334,63.71
2008-11-30,2008,335,63.35
2008-12-01,2008,336,64.24
2008-12-02,2008,337,61.31
2008-12-03,2008,338,61.97
2008-12-04,2008,339,63.3
2008-12-05,2008,340,61.58
2008-12-06,2008,341,61.59
2008-12-07,2008,342,63.52
2008-12-08,2008,343,59.54
2008-12-09,2008,344,61.29
2008-12-10,2008,345,61.14
2008-12-11,2008,346,60.56
2008-12-12,2008,347,67.42
2008-12-13,2008,348,63.76
2008-12-14,2008,349,64.39
2008-12-15,2008,350,65.69
2008-12-16,2008,351,61.81
2008-12-17,2008,352,58.47
2008-12-18,2008,353,63.81
2008-12-19,2008,354,63.48
2008-12-20,2008,355,58.0
2009-01-15,2009,15,64.23
2009-01-16,2009,16,61.25
2009-01-17,2009,17,65.08
2009-01-18,2009,18,61.87
2009-01-19,2009,19,61.61
2009-01-20,2009,20,62.74
2009-01-21,2009,21,62.52
2009-01-22,2009,22,60.74
2009-01-23,2009,23,59.68
2009-01-24,2009,24,64.01
2009-01-25,2009,25,63.07
2009-01-26,2009,26,65.74
2009-01-27,2009,27,66.76
2009-01-28,2009,28,60.96
2009-01-29,2009,29,58.25
2009-01-30,2009,30,63.29
2009-01-31,2009,31,66.32
2009-02-01,2009,32,63.93
2009-02-02,2009,33,60.63
2009-02-03,2009,34,59.83
2009-02-04,2009,35,66.96
2009-02-05,2009,36,60.21
2009-02-06,2009,37,59.03
2009-02-07,2009,38,61.91
2009-02-08,2009,39,61.34
2009-02-09,2009,40,64.29
2009-02-10,2009,41,63.37
2009-02-11,2009,42,61.65
2009-02-12,2009,43,60.63
2009-02-13,2009,44,63.52
2009-02-14,2009,45,62.83
2009-02-15,2009,46,60.32
2009-02-16,2009,47,59.27
2009-02-17,2009,48,63.4
2009-02-18,2009,49,59.61
2009-02-19,2009,50,59.52
2009-02-20,2009,51,63.11
2009-02-21,2009,52,65.67
2009-02-22,2009,53,63.44
2009-02-23,2009,54,62.24
2009-02-24,2009,55,60.57
2009-02-25,2009,56,60.16
2009-02-26,2009,57,62.05
2009-02-27,2009,58,63.22
2009-02-28,2009,59,61.64
2009-03-01,2009,60,62.5
2009-03-02,2009,61,63.79
2009-03-03,2009,62,65.86
2009-03-04,2009,63,63.27
2009-03-05,2009,64,63.85
2009-03-06,2009,65,59.05
2009-03-07,2009,66,58.73
2009-03-08,2009,67,60.26
2009-03-09,2009,68,60.19
2009-03-10,2009,69,64.97
2009-03-11,2009,70,63.63
2009-03-12,2009,71,60.81
2009-03-13,2009,72,58.0
2009-03-14,2009,73,61.62
2009-03-15,2009,74,59.65
2009-03-16,2009,75,61.37
2009-03-17,2009,76,58.17
2009-03-18,2009,77,60.65
2009-03-19,2009,78,65.0
2009-03-20,2009,79,62.5
2009-03-21,2009,80,60.93
2009-03-22,2009,81,63.48
2009-03-23,2009,82,63.54
2009-03-24,2009,83,64.12
2009-03-25,2009,84,58.0
2009-03-26,2009,85,64.89
2009-03-27,2009,86,61.25
2009-03-28,2009,87,62.42
2009-03-29,2009,88,60.84
2009-03-30,2009,89,58.34
2009-03-31,2009,90,59.36
2009-04-01,2009,91,61.47
2009-04-02,2009,92,67.62
2009-04-03,2009,93,66.6
2009-04-04,2009,94,61.45
2009-04-05,2009,95,64.2
2009-04-06,2009,96,63.95
2009-04-07,2009,97,58.01
2009-04-08,2009,98,59.91
2009-04-09,2009,99,59.8
2009-04-10,2009,100,66.66
2009-04-11,2009,101,63.71
2009-04-12,2009,102,62.53
2009-04-13,2009,103,61.03
2009-04-14,2009,104,65.41
2009-04-15,2009,105,66.21
2009-04-16,2009,106,60.19
2009-04-17,2009,107,59.25
2009-04-18,2009,108,60.15
2009-04-19,2009,109,61.53
2009-04-20,2009,110,61.78
2009-04-21,2009,111,64.31
2009-04-22,2009,112,59.49
2009-04-23,2009,113,61.01
2009-04-24,2009,114,64.14
2009-04-25,2009,115,62.39
2009-04-26,2009,116,62.88
2009-04-27,2009,117,63.54
2009-04-28,2009,118,66.13
2009-04-29,2009,119,64.37
2009-04-30,2009,120,63.44
2009-05-01,2009,121,63.29
2009-05-02,2009,122,63.44
2009-05-03,2009,123,63.57
2009-05-04,2009,124,60.32
2009-05-05,2009,125,59.91
2009-05-06,2009,126,62.35
2009-05-07,2009,127,63.44
2009-05-08,2009,128,59.71
2009-05-09,2009,129,64.37
2009-05-10,2009,130,60.84
2009-05-11,2009,131,63.04
2009-05-12,2009,132,64.76
2009-05-13,2009,133,60.13
2009-05-14,2009,134,60.49
2009-05-15,2009,135,61.95
2009-05-16,2009,136,59.49
2009-05-17,2009,137,61.84
2009-05-18,2009,138,61.87
2009-05-19,2009,139,64.01
2009-05-20,2009,140,64.9
2009-05-21,2009,141,66.27
2009-05-22,2009,142,64.87
2009-05-23,2009,143,67.21
2009-05-24,2009,144,69.28
2009-05-25,2009,145,62.53
2009-05-26,2009,146,65.28
2009-05-27,2009,147,63.99
2009-05-28,2009,148,62.44
2009-05-29,2009,149,64.29
2009-05-30,2009,150,60.7
2009-05-31,2009,151,59.46
2009-06-01,2009,152,60.29
2009-06-02,2009,153,62.88
2009-06-03,2009,154,65.41
2009-06-04,2009,155,61.61
2009-06-05,2009,156,61.43
2009-06-06,2009,157,63.24
2009-06-07,2009,158,63.51
2009-06-08,2009,159,62.2
2009-06-09,2009,160,61.5
2009-06-10,2009,161,58.62
2009-06-11,2009,162,63.15
2009-06-12,2009,163,62.2
2009-06-13,2009,164,62.64
2009-06-14,2009,165,62.17
2009-06-15,2009,166,59.86
2009-06-16,2009,167,64.73
2009-06-17,2009,168,62.22
2009-06-18,2009,169,64.72
2009-06-19,2009,170,59.43
2009-06-20,2009,171,60.67
2009-06-21,2009,172,62.58
2009-06-22,2009,173,63.6
2009-06-23,2009,174,64.37
2009-06-24,2009,175,65.99
2009-06-25,2009,176,63.59
2009-06-26,2009,177,58.81
2009-06-27,2009,178,62.24
2009-06-28,2009,179,63.22
2009-06-29,2009,180,62.82
2009-06-30,2009,181,59.33
2009-07-01,2009,182,58.55
2009-07-02,2009,183,59.68
2009-07-03,2009,184,62.8
2009-07-04,2009,185,61.59
2009-07-05,2009,186,62.53
2009-07-06,2009,187,63.59
2009-07-07,2009,188,63.55
2009-07-08,2009,189,61.5
2009-07-09,2009,190,63.37
2009-07-10,2009,191,62.89
2009-07-11,2009,192,64.48
2009-07-12,2009,193,68.3
2009-07-13,2009,194,64.2
2009-07-14,2009,195,60.45
2009-07-15,2009,196,59.33
2009-07-16,2009,197,60.6
2009-07-17,2009,198,60.84
2009-07-18,2009,199,61.15
2009-07-19,2009,200,59.32
2009-07-20,2009,201,58.0
2009-07-21,2009,202,60.89
2009-07-22,2009,203,61.2
2009-07-23,2009,204,65.91
2009-07-24,2009,205,62.27
2009-07-25,2009,206,63.48
2009-07-26,2009,207,59.96
2009-07-27,2009,208,61.58
2009-07-28,2009,209,62.88
2009-07-29,2009,210,63.1
2009-07-30,2009,211,63.43
2009-07-31,2009,212,66.33
2009-08-01,2009,213,67.13
2009-08-02,2009,214,64.61
2009-08-03,2009,215,60.52
2009-08-04,2009,216,61.78
2009-08-05,2009,217,63.46
2009-08-06,2009,218,65.42
2009-08-07,2009,219,58.0
2009-08-08,2009,220,59.43
2009-08-09,2009,221,66.0
2009-08-10,2009,222,69.91
2009-08-11,2009,223,66.69
2009-08-12,2009,224,62.44
2009-08-13,2009,225,63.15
2009-08-14,2009,226,63.54
2009-08-15,2009,227,62.97
2009-08-16,2009,228,65.38
2009-08-17,2009,229,62.88
2009-08-18,2009,230,62.82
2009-08-19,2009,231,58.08
2009-08-20,2009,232,60.35
2009-08-21,2009,233,66.29
2009-08-22,2009,234,66.38
2009-08-23,2009,235,64.9
2009-08-24,2009,236,58.0
2009-08-25,2009,237,62.89
2009-08-26,2009,238,63.95
2009-08-27,2009,239,62.77
2009-08-28,2009,240,61.54
2009-08-29,2009,241,63.04
2009-08-30,2009,242,61.06
2009-08-31,2009,243,65.59
2009-09-01,2009,244,68.2
2009-09-02,2009,245,68.73
2009-09-03,2009,246,60.34
2009-09-04,2009,247,62.53
2009-09-05,2009,248,63.59
2009-09-06,2009,249,65.33
2009-09-07,2009,250,62.58
2009-09-08,2009,251,64.48
2009-09-09,2009,252,65.63
2009-09-10,2009,253,68.37
2009-09-11,2009,254,65.56
2009-09-12,2009,255,60.54
2009-09-13,2009,256,61.8
2009-09-14,2009,257,64.83
2009-09-15,2009,258,67.73
2009-09-16,2009,259,61.83
2009-09-17,2009,260,59.44
2009-09-18,2009,261,63.38
2009-09-19,2009,262,66.43
2009-09-20,2009,263,68.22
2009-09-21,2009,264,61.45
2009-09-22,2009,265,65.08
2009-09-23,2009,266,61.95
2009-09-24,2009,267,60.01
2009-09-25,2009,268,62.03
2009-09-26,2009,269,64.17
2009-09-27,2009,270,62.78
2009-09-28,2009,271,63.99
2009-09-29,2009,272,65.03
2009-09-30,2009,273,62.63
2009-10-01,2009,274,66.85
2009-10-02,2009,275,68.73
2009-10-03,2009,276,68.26
2009-10-04,2009,277,64.29
2009-10-05,2009,278,63.85
2009-10-06,2009,279,65.31
2009-10-07,2009,280,65.36
2009-10-08,2009,281,66.27
2009-10-09,2009,282,64.97
2009-10-10,2009,283,65.75
2009-10-11,2009,284,69.79
2009-10-12,2009,285,65.59
2009-10-13,2009,286,63.84
2009-10-14,2009,287,66.36
2009-10-15,2009,288,59.54
2009-10-16,2009,289,64.72
2009-10-17,2009,290,59.5
2009-10-18,2009,291,61.91
2009-10-19,2009,292,63.11
2009-10-20,2009,293,63.43
2009-10-21,2009,294,62.89
2009-10-22,2009,295,61.18
2009-10-23,2009,296,61.58
2009-10-24,2009,297,65.39
2009-10-25,2009,298,64.42
2009-10-26,2009,299,64.67
2009-10-27,2009,300,63.99
2009-10-28,2009,301,59.61
2009-10-29,2009,302,63.52
2009-10-30,2009,303,63.93
2009-10-31,2009,304,66.63
2009-11-01,2009,305,63.51
2009-11-02,2009,306,64.03
2009-11-03,2009,307,61.94
2009-11-04,2009,308,61.92
2009-11-05,2009,309,62.94
2009-11-06,2009,310,59.46
2009-11-07,2009,311,61.69
2009-11-08,2009,312,63.41
2009-11-09,2009,313,60.08
2009-11-10,2009,314,64.54
2009-11-11,2009,315,63.62
2009-11-12,2009,316,64.09
2009-11-13,2009,317,64.31
2009-11-14,2009,318,60.51
2009-11-15,2009,319,60.32
2009-11-16,2009,320,64.87
2009-11-17,2009,321,65.45
2009-11-18,2009,322,67.12
2009-11-19,2009,323,64.15
2009-11-20,2009,324,62.42
2009-11-21,2009,325,60.62
2009-11-22,2009,326,59.66
2009-11-23,2009,327,60.49
2009-11-24,2009,328,62.74
2009-11-25,2009,329,65.85
2009-11-26,2009,330,63.84
2009-11-27,2009,331,63.48
2009-11-28,2009,332,58.0
2009-11-29,2009,333,58.47
2009-11-30,2009,334,60.05
2009-12-01,2009,335,62.33
2009-12-02,2009,336,60.02
2009-12-03,2009,337,62.77
2009-12-04,2009,338,62.96
2009-12-05,2009,339,62.05
2009-12-06,2009,340,64.59
2009-12-07,2009,341,67.64
2009-12-08,2009,342,68.22
2009-12-09,2009,343,61.94
2009-12-10,2009,344,64.76
2009-12-11,2009,345,59.88
2009-12-12,2009,346,60.78
2009-12-13,2009,347,65.45
2009-12-14,2009,348,62.69
2009-12-15,2009,349,61.03
2009-12-16,2009,350,63.62
2009-12-17,2009,351,65.41
2009-12-18,2009,352,65.39
2009-12-19,2009,353,67.21
2009-12-20,2009,354,71.0
2010-01-18,2010,18,61.51
2010-01-19,2010,19,63.24
2010-01-20,2010,20,66.35
2010-01-21,2010,21,63.3
2010-01-22,2010,22,64.97
2010-01-23,2010,23,64.61
2010-01-24,2010,24,63.55
2010-01-25,2010,25,66.02
2010-01-26,2010,26,60.71
2010-01-27,2010,27,63.44
2010-01-28,2010,28,67.46
2010-01-29,2010,29,61.87
2010-01-30,2010,30,67.54
2010-01-31,2010,31,64.31
2010-02-01,2010,32,59.86
2010-02-02,2010,33,58.48
2010-02-03,2010,34,64.76
2010-02-04,2010,35,64.39
2010-02-05,2010,36,67.02
2010-02-06,2010,37,64.57
2010-02-07,2010,38,61.28
2010-02-08,2010,39,67.78
2010-02-09,2010,40,66.52
2010-02-10,2010,41,61.14
2010-02-11,2010,42,61.43
2010-02-12,2010,43,65.83
2010-02-13,2010,44,64.98
2010-02-14,2010,45,63.66
2010-02-15,2010,46,64.97
2010-02-16,2010,47,65.23
2010-02-17,2010,48,65.05
2010-02-18,2010,49,64.61
2010-02-19,2010,50,68.72
2010-02-20,2010,51,62.13
2010-02-21,2010,52,58.56
2010-02-22,2010,53,67.59
2010-02-23,2010,54,63.81
2010-02-24,2010,55,59.69
2010-02-25,2010,56,58.62
2010-02-26,2010,57,61.03
2010-02-27,2010,58,64.84
2010-02-28,2010,59,65.63
2010-03-01,2010,60,63.7
2010-03-02,2010,61,58.8
2010-03-03,2010,62,61.86
2010-03-04,2010,63,66.36
2010-03-05,2010,64,66.35
2010-03-06,2010,65,61.5
2010-03-07,2010,66,64.21
2010-03-08,2010,67,63.73
2010-03-09,2010,68,65.03
2010-03-10,2010,69,63.0
2010-03-11,2010,70,61.5
2010-03-12,2010,71,63.05
2010-03-13,2010,72,63.85
2010-03-14,2010,73,67.07
2010-03-15,2010,74,61.78
2010-03-16,2010,75,64.12
2010-03-17,2010,76,63.22
2010-03-18,2010,77,62.11
2010-03-19,2010,78,65.3
2010-03-20,2010,79,67.05
2010-03-21,2010,80,60.79
2010-03-22,2010,81,62.38
2010-03-23,2010,82,66.4
2010-03-24,2010,83,62.31
2010-03-25,2010,84,60.08
2010-03-26,2010,85,60.43
2010-03-27,2010,86,61.76
2010-03-28,2010,87,64.39
2010-03-29,2010,88,64.01
2010-03-30,2010,89,64.81
2010-03-31,2010,90,62.61
2010-04-01,2010,91,61.78
2010-04-02,2010,92,63.66
2010-04-03,2010,93,66.49
2010-04-04,2010,94,65.69
2010-04-05,2010,95,65.06
2010-04-06,2010,96,65.74
2010-04-07,2010,97,60.3
2010-04-08,2010,98,58.0
2010-04-09,2010,99,62.55
2010-04-10,2010,100,62.31
2010-04-11,2010,101,64.79
2010-04-12,2010,102,64.29
2010-04-13,2010,103,63.18
2010-04-14,2010,104,60.76
2010-04-15,2010,105,61.62
2010-04-16,2010,106,61.5
2010-04-17,2010,107,58.78
2010-04-18,2010,108,63.87
2010-04-19,2010,109,63.65
2010-04-20,2010,110,65.88
2010-04-21,2010,111,62.36
2010-04-22,2010,112,61.97
2010-04-23,2010,113,59.5
2010-04-24,2010,114,66.55
2010-04-25,2010,115,64.12
2010-04-26,2010,116,63.33
2010-04-27,2010,117,61.98
2010-04-28,2010,118,58.42
2010-04-29,2010,119,63.21
2010-04-30,2010,120,66.63
2010-05-01,2010,121,62.89
2010-05-02,2010,122,60.12
2010-05-03,2010,123,65.69
2010-05-04,2010,124,62.41
2010-05-05,2010,125,65.33
2010-05-06,2010,126,63.41
2010-05-07,2010,127,60.95
2010-05-08,2010,128,58.89
2010-05-09,2010,129,61.78
2010-05-10,2010,130,62.39
2010-05-11,2010,131,63.82
2010-05-12,2010,132,64.64
2010-05-13,2010,133,68.26
2010-05-14,2010,134,64.03
2010-05-15,2010,135,63.65
2010-05-16,2010,136,62.13
2010-05-17,2010,137,61.26
2010-05-18,2010,138,62.31
2010-05-19,2010,139,65.91
2010-05-20,2010,140,65.31
2010-05-21,2010,141,63.63
2010-05-22,2010,142,63.33
2010-05-23,2010,143,64.56
2010-05-24,2010,144,66.13
2010-05-25,2010,145,61.34
2010-05-26,2010,146,63.43
2010-05-27,2010,147,62.82
2010-05-28,2010,148,62.33
2010-05-29,2010,149,63.04
2010-05-30,2010,150,62.11
2010-05-31,2010,151,64.65
2010-06-01,2010,152,62.99
2010-06-02,2010,153,60.32
2010-06-03,2010,154,63.44
2010-06-04,2010,155,64.53
2010-06-05,2010,156,61.53
2010-06-06,2010,157,63.4
2010-06-07,2010,158,60.85
2010-06-08,2010,159,60.59
2010-06-09,2010,160,68.14
2010-06-10,2010,161,63.05
2010-06-11,2010,162,63.71
2010-06-12,2010,163,66.08
2010-06-13,2010,164,65.25
2010-06-14,2010,165,66.05
2010-06-15,2010,166,65.91
2010-06-16,2010,167,61.95
2010-06-17,2010,168,61.42
2010-06-18,2010,169,63.9
2010-06-19,2010,170,65.36
2010-06-20,2010,171,61.67
2010-06-21,2010,172,62.77
2010-06-22,2010,173,63.27
2010-06-23,2010,174,65.8
2010-06-24,2010,175,66.77
2010-06-25,2010,176,63.15
2010-06-26,2010,177,62.47
2010-06-27,2010,178,65.67
2010-06-28,2010,179,65.28
2010-06-29,2010,180,64.54
2010-06-30,2010,181,60.46
2010-07-01,2010,182,61.61
2010-07-02,2010,183,61.42
2010-07-03,2010,184,66.32
2010-07-04,2010,185,64.95
2010-07-05,2010,186,62.61
2010-07-06,2010,187,62.77
2010-07-07,2010,188,66.93
2010-07-08,2010,189,65.12
2010-07-09,2010,190,63.76
2010-07-10,2010,191,69.86
2010-07-11,2010,192,68.19
2010-07-12,2010,193,63.3
2010-07-13,2010,194,66.27
2010-07-14,2010,195,63.21
2010-07-15,2010,196,63.29
2010-07-16,2010,197,66.02
2010-07-17,2010,198,65.94
2010-07-18,2010,199,64.89
2010-07-19,2010,200,66.1
2010-07-20,2010,201,67.07
2010-07-21,2010,202,68.17
2010-07-22,2010,203,65.75
2010-07-23,2010,204,65.25
2010-07-24,2010,205,62.5
2010-07-25,2010,206,62.78
2010-07-26,2010,207,63.18
2010-07-27,2010,208,62.94
2010-07-28,2010,209,59.17
2010-07-29,2010,210,60.43
2010-07-30,2010,211,64.87
2010-07-31,2010,212,66.8
2010-08-01,2010,213,63.49
2010-08-02,2010,214,60.65
2010-08-03,2010,215,63.55
2010-08-04,2010,216,62.77
2010-08-05,2010,217,61.86
2010-08-06,2010,218,62.72
2010-08-07,2010,219,64.92
2010-08-08,2010,220,63.88
2010-08-09,2010,221,67.62
2010-08-10,2010,222,64.9
2010-08-11,2010,223,60.81
2010-08-12,2010,224,61.76
2010-08-13,2010,225,65.28
2010-08-14,2010,226,60.67
2010-08-15,2010,227,65.96
